pid,filename,poet,title,year,poem,poemlength,epoch_year,epoch_poet
16704,"Engelke, Gerrit_UNTITLED_1918","Engelke, Gerrit",UNTITLED,1918,"Du hast durch Deinen Kuß Mein stromvoll Blut geweckt Und mein Gesicht warm aufgehoben aus dem Tag, Daß mich nun uferlose große Nacht umspült, Herwehend Glanz und Taumel. Einwiegend Zittern schwillt in meiner Füße Wurzeln, Einströmen lassend Erde und Getön, Und springt aus meiner Kniee Schreiten in die Brust Zu meerbewegter Melodie, Darin mein Herz, die Orgel rauscht. Nun sich im Takte meine Sohlen heben Und grenzenlos beseeltes Schweben Die Glieder übergießt: Hab ich die Arme aufgehoben, Und fühl, wie meiner aufgelockten Haare Schopf Die nachtbemalten Wolken streift, Sternblütenkranz die Stirn umgreift, Und tanze, tanze zu Dir hin! Denn meiner segelwilden Sehnsucht Schauer, All meiner Einsamkeiten Trauer, Mein hin und her durchflutet Sein, Und nun des selgen Leibes neue Lust: Stürmt fort und fort an Deine Brust, Will nur in Dir geborgen sein.",154,Expressionismus,Expressionismus
35839,"Bierbaum, Otto Julius_3._1887","Bierbaum, Otto Julius",3.,1887,"Der Mond wirft seinen Silberspeer Nach dem Herzen der Erde, Daß sie wie er Ein spukender Leichenstern werde. Seit Jahrmillionen ohn Unterlaß Will er sie töten, Aber sein Haß Muß fliehn, Sieht er am Himmel ziehn Das Purpurlebensmeer der Morgenröten.Noch schlägt das Herz der Erde heiß In Lieben und Gebären, Noch dreht der alte Wandelkreis:Samen, Blüten, Aehren – Zeugen, Geburt und Tod, Wann wird es stille? Wo glüht das Urgebot, Wo wacht der Wille?",88,Naturalismus,Jahrhundertwende
73485,"Liliencron, Detlev von_UNTITLED_1883","Liliencron, Detlev von",UNTITLED,1883,"Hoch weht mein Busch, hell klirrt mein Schild  Im Wolkenbruch der Feindesklingen. Die malen kein Madonnenbild Und tönen nicht wie Harfensingen.Ihr wolltet stören meinen Herd? Ich zeigte euch die Mannessehne. Und lachend trockne ich mein Schwert An meines Rosses schwarzer Mähne.Hoch weht mein Busch, hell klirrt mein Schild Im Wolkenbruch der Feindesklingen. Die malen kein Madonnenbild Und tönen nicht wie Harfensingen.",74,Naturalismus,Naturalismus
46643,"Löns, Hermann_Sommernacht_1890","Löns, Hermann",Sommernacht,1890,"Die Nacht ist stumm und düster, Der Mond gibt geizigen Schein, Des Rohres leises Geflüster Rauscht in den Park hinein.In meinem Herzen ist's dunkel, Kein karger, geiziger Schein, Des Mondes kaltes Gefunkel Dringt nicht in das Herz hinein.Viel duftende Blumen blühen – Es jubelt die Nachtigall, Ich möchte dem Jubel entfliehen – Doch hör' ich ihn überall.Hör' auf mit deinem Balzen – Mich schmerzt der jubelnde Schall – Das Sprudeln, Kollern und Balzen, Du dumme Nachtigall!",88,Naturalismus,Naturalismus
35976,"Bierbaum, Otto Julius_UNTITLED_1887","Bierbaum, Otto Julius",UNTITLED,1887,Welch Gegacker! Welch Gemecker! Schriller Streit um die Geschmäcker. Laß sie meckern! Laß sie gackern! Wir wolln unsern Acker ackern.,26,Naturalismus,Jahrhundertwende
19866,"Müller-Jahnke, Clara_Glut_1882","Müller-Jahnke, Clara",Glut,1882,"Mit roten Kressen hatt ' ich mich geschmückt – du hast sie jäh an deiner Brust zerdrückt.Mit bleichen Wangen bot ich dir den Gruß – in Flammenwogen tauchte sie dein Kuß.Mit ruhigem Herzschlag trat ich zu dir her , – und nun , und nun : ich kenne mich nicht mehr ... .Nun lachst du mich verstohlen an mit dunklem Auge , du fremder es wogt die Nacht – die Lippe glüht – und aller Bande bin ich frei ! Zieh mich noch einmal an deine Brust , erstick mich in lodernden Küssen : wir haben vom ersten Blick ja gewußt , wie bald wir scheiden müssen.Wir haben geschwelgt in heißem Genuß , als gält ' es ein ewiges Meiden , und doppelt geküßt jeden feurigen Kuß , als wär ' es der letzte vorm Scheiden ! Bei dem die Minne am längsten wohnt , nicht der mag am besten fahren – – wir haben genossen in die Seligkeit von Jahren ! Ich habe aus dem übervollen Pokal der Liebe rasch gezecht , ich nahm im Sturm , im heißen , tollen lenzseligen Rausch mein Jugendrecht . Dann hat der Trotz zu roten Flammen empört in mir das wilde Blut – und all mein Leben brach zusammen in schrankenloser Liebesglut.Was mir das Reinste schien und Beste , begraben liegt 's im Flammenschoß . Am glühend heißen Aschenreste harre ich schauernd atemlos des lichten Wunders , das sich zeigen : des Phönix , der da lebensvoll aus toten Erdengluten steigen und mich gen Himmel tragen soll .",256,Naturalismus,Naturalismus
46577,"Löns, Hermann_UNTITLED_1890","Löns, Hermann",UNTITLED,1890,"Du hast dein Lieben mir erzählt In unsrer letzten Nacht – Nun höre, wie mir das Herz berauscht Und wer es krank gemacht:»Der erste war ein Handwerksmann An Wort und Händen rauh, Er bat mit plumpen Worten mich Zu werden seine Frau.Ich wollt' ihn nicht – ein andrer kam Mit Händen weiß und schön. Mit süßem Wort – mein junges Herz Konnt' ihm nicht widerstehn.Sechs heiße Monate und dann – Dann ward er meiner müd' ... Mein Vater warf mich aus dem Haus – Es ist das alte Lied.– Rauh war sein Wort und rauh seine Hand, Treu hat er es gemeint; Als er mein trauriges Los erfuhr, Hat er um mich geweint. –Nun laß die Falten von der Stirn Und komm in meinen Arm, Damit dein kaltes Herz nicht friert – Mein Bett ist weich und warm.«",153,Naturalismus,Naturalismus
10138,"Weissmann, Maria Luise_UNTITLED_1914","Weissmann, Maria Luise",UNTITLED,1914,"Durch allen Tag muß ich Dich suchend gehn Und ist so viel, was rings Dich mir verheißt, Mich mit Gewißheit Deiner schimmernd speist: Ein Vogelrufen, Glanz des Golds, Kakteen,Schnee, ach, und Geige, die gesehn Dich haben, Fahnen der blanken Städte, Windeswehn – Starbst Du in einer Sonne Untergehn? War dies Dein Schrei in wehem Spiel der Knaben?Ich wandre durch Taifun, kristallnen Strahl der Seen, – Vielleicht, daß Dich ein Duft gefunden macht? – Durch schwarze und die silbernen Alleen,Durch Jenen, der geweint, und Den, der lacht, – Durch allen Tag muß ich Dich suchend gehn, Zu Dir noch wandert purpurn Pfad der Nacht.",130,Expressionismus,Expressionismus
10177,"Weissmann, Maria Luise_UNTITLED_1914","Weissmann, Maria Luise",UNTITLED,1914,"Doch war es frühe, daß dies Ich entglitt, Das Spiegelbild sich wandelte zum Du: Da war ein alter Mann, und Freitag litt Angst und ertrug Gefahr und fand nicht Ruh Um diesen Greis. Mir war er fremd. Ich ließ Ihm den Geliebten und brach auf zu jagen, Ein böser Geist; Ich tötete. Ich stieß Die Lämmer von der Mutter. Einmal lag Mir Freitag jäh im Wurf, rief: »Töte mich, O Herr, du zürnst!« Mich überfiel die Scham. Ich rief ihn an. Er blieb und weihte sich Dem Tod in Anmut. Als ich näher kam, Lächelte er nach meinem Kuß. Ich hob Ihn sühnend auf, zum reineren Geschick Des Bruders. Er nahms hin. Doch es verwob Seither sich Trauer seinem fremdern Blick.",147,Expressionismus,Expressionismus
12815,"Lichtenstein, Alfred_Kientoppbildchen_1912","Lichtenstein, Alfred",Kientoppbildchen,1912,"Ein Städtchen liegt da wo im Land, Wie üblich: altertümlich. Und Bäume stehn am Straßenrand, Die wackeln manchmal ziemlich.Und Kinder laufen ungekämmt. Sie haben nackte Beine. Zufrieden schaut ein schmutzges Hemd Von einer Wäscheleine.Der Abend bringt den Zeitvertreib, Laternen, Mond, Gespenster. Recht häufig hängt ein altes Weib In einem kleinen Fenster.",62,Expressionismus,Expressionismus
